rank,enr_contractor_name,search_term,procore_company_name,location,city,state,address,profile_url,joined_date,total_projects,active_projects,avg_project_size,procore_users,business_types,market_sectors,match_confidence
276,CDM SMITH,CDM SMITH,CDM Smith,"New Orleans, LA",New Orleans,LA,"1515 Poydras St New Orleans, LA 70112",https://network.procore.com/p/cdm-smith-new-orleans,June 2024,145,145,9113782,1,Engineer,Infrastructure,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Coral Gables, FL",Coral Gables,FL,"4099 Aurora St Coral Gables, FL 33146",https://network.procore.com/p/cdm-smith-coral-gables,May 2024,,,,1,Consultant,Infrastructure,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Los Angeles, CA",Los Angeles,CA,"600 Wilshire Blvd Los Angeles, CA 90017",https://network.procore.com/p/cdm-smith-los-angeles-1,April 2024,,,,1,"Architect, Consultant, Engineer, General Contractor, Specialty Contractor","Industrial and Energy, Infrastructure",1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Miami, FL",Miami,FL,"4000 Ponce de Leon Miami, FL 33146",https://network.procore.com/p/cdm-smith-miami-1,May 2024,,,,1,Consultant,Infrastructure,1.0
276,CDM SMITH,CDM SMITH,CDM SMITH,"Portland, OR",Portland,OR,"620 SW 5th Ave Portland, OR 97204",https://network.procore.com/p/cdm-smith-portland,March 2024,1,1,9533258,1,Engineer,"Infrastructure, Institutional",1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Raleigh, NC",Raleigh,NC,"5400 Glenwood Ave Suite 400 Raleigh, NC 27612",https://network.procore.com/p/cdm-smith-raleigh,September 2023,1,,1920902,1,"Consultant, Engineer",Industrial and Energy,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Wadsworth, OH",Wadsworth,OH,"165 Smokerise Dr Wadsworth, OH 44281",https://network.procore.com/p/cdm-smith-wadsworth,February 2024,6,6,,1,Engineer,Industrial and Energy,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Pittsburgh, PA",Pittsburgh,PA,"100 S Commons Pittsburgh, PA 15212",https://network.procore.com/p/cdm-smith-pittsburgh,July 2025,,,,1,Consultant,Industrial and Energy,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Maitland, FL",Maitland,FL,"101 Southhall Ln Maitland, FL 32751",https://network.procore.com/p/cdm-smith-maitland,January 2024,1,1,11590000,1,Engineer,"Industrial and Energy, Infrastructure",1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Rancho Cucamonga, CA",Rancho Cucamonga,CA,"9220 Cleveland Ave Rancho Cucamonga, CA 91730",https://network.procore.com/p/cdm-smith-rancho-cucamonga,June 2024,1,1,68321000,1,Engineer,Industrial and Energy,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Carlsbad, CA",Carlsbad,CA,"1808 Aston Ave 240 Carlsbad, CA 92008",https://network.procore.com/p/cdm-smith-carlsbad,November 2023,,,,1,"Consultant, Engineer, General Contractor","Industrial and Energy, Infrastructure, Institutional",1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Albuquerque, NM",Albuquerque,NM,"6001 Indian School Rd NE Albuquerque, NM 87110",https://network.procore.com/p/cdm-smith-albuquerque,August 2023,2,2,3675183,1,"Engineer, General Contractor","Commercial, Infrastructure",1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Fairfax, VA",Fairfax,VA,"10306 Eaton Pl Fairfax, VA 22030",https://network.procore.com/p/cdm-smith-fairfax-1,April 2024,1,,1900000,1,"Consultant, Engineer",Infrastructure,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Edison, NJ",Edison,NJ,"110 Fieldcrest Ave Edison, NJ 08837",https://network.procore.com/p/cdm-smith-edison,June 2024,,,,1,"Consultant, Specialty Contractor",Infrastructure,1.0
276,CDM SMITH,CDM SMITH,CDM Smith,"Los Angeles, CA",Los Angeles,CA,"600 Wilshire Blvd Los Angeles, CA 90017",https://network.procore.com/p/cdm-smith-los-angeles,April 2024,,,,1,"Architect, Engineer","Industrial and Energy, Infrastructure",1.0
276,CDM SMITH,CDM SMITH,CDM Smith Inc.,"Denver, CO",Denver,CO,"555 17th St Denver, CO 80202",https://network.procore.com/p/cdm-smith-inc-denver,November 2024,1,1,32912,1,"Consultant, Engineer",Infrastructure,1.0
277,SEMA CONSTRUCTION INC.,SEMA CONSTRUCTION,sema,"San Marcos, CA",San Marcos,CA,"430 Via Vera Cruz San Marcos, CA 92078",https://network.procore.com/p/sema-san-marcos,December 2023,1,1,61555396,1,General Contractor,Infrastructure,1.0
277,SEMA CONSTRUCTION INC.,SEMA CONSTRUCTION,Sema Construction,"Orlando, FL",Orlando,FL,"7417 Tpc Blvd Orlando, FL 32822",https://network.procore.com/p/sema-construction-orlando,May 2025,2,,4272386,3,General Contractor,"Commercial, Infrastructure",1.0
277,SEMA CONSTRUCTION INC.,SEMA CONSTRUCTION,SEMA Construction,"San Diego, CA",San Diego,CA,"9810 Scripps Lake Dr San Diego, CA 92131",https://network.procore.com/p/sema-construction-san-diego,August 2023,1,1,61555396,1,General Contractor,Infrastructure,1.0
277,SEMA CONSTRUCTION INC.,SEMA CONSTRUCTION,SEMA Construction Inc.,"Centennial, CO",Centennial,CO,"7353 S Eagle St Centennial, CO 80112",https://network.procore.com/p/sema-construction-inc-centennial,October 2025,,,,1,General Contractor,Infrastructure,1.0
279,CAHILL CONTRACTORS,CAHILL CONTRACTORS,Cahill Contractors,"San Francisco, CA",San Francisco,CA,"401 California St San Francisco, CA 94104",https://network.procore.com/p/cahill-contractors-san-francisco,April 2024,2,2,37183027,1,General Contractor,"Commercial, Institutional, Residential",1.0
279,CAHILL CONTRACTORS,CAHILL CONTRACTORS,Cahill Contractors ,"SF, CA",SF,CA,"82 Middle Point Rd   82 middle point road  SF, CA 94124",https://network.procore.com/p/cahill-contractors-sf,September 2024,1,1,107737550,1,General Contractor,Infrastructure,1.0
280,DRYMALLA CONSTRUCTION CO.,DRYMALLA CONSTRUCTION,Drymalla Construction,"Columbus, TX",Columbus,TX,"608 Harbert St Columbus, TX 78934",https://network.procore.com/p/drymalla-construction-columbus,March 2024,1,,467000,2,General Contractor,Commercial,1.0
281,FRANK L. BLUM CONSTRUCTION CO.,FRANK L. BLUM CONSTRUCTION,Frank L Blum Construction,"Charlotte, NC",Charlotte,NC,"11020 David Taylor Dr Charlotte, NC 28262",https://network.procore.com/p/frank-l-blum-construction-charlotte,April 2024,,,,1,General Contractor,"Commercial, Healthcare, Industrial and Energy",1.0
282,CAJUN INDUSTRIES HOLDINGS LLC,CAJUN INDUSTRIES,Cajun Industries,"La Porte, TX",La Porte,TX,"2105 S Battleground Rd La Porte, TX 77571",https://network.procore.com/p/cajun-industries-la-porte,September 2023,6,4,165602123,1,General Contractor,Industrial and Energy,1.0
283,DANIS,DANIS,Danis,"Jacksonville, FL",Jacksonville,FL,"10748 Deerwood Park Blvd Jacksonville, FL 32246",https://network.procore.com/p/danis-jacksonville,December 2023,1,1,120000,1,General Contractor,"Commercial, Healthcare",1.0
286,TRITON CONSTRUCTION CO. LLC,TRITON CONSTRUCTION,Triton Construction Group,"Tampa, FL",Tampa,FL,"7324 W Comanche Ave Ste. B Tampa, FL 33634",https://network.procore.com/p/triton-construction-group-tampa-1,March 2025,3,3,,1,General Contractor,Commercial,1.0
287,SKENDER,SKENDER,Skender,"Chicago, IL",Chicago,IL,"1330 W Fulton Market Suite 200 Chicago, IL 60607",https://network.procore.com/p/skender-chicago,April 2023,81,27,3079803,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Institutional",1.0
288,RODGERS BUILDERS,RODGERS BUILDERS,Rodgers Builders,"Charlotte, NC",Charlotte,NC,"5701 N Sharon Amity Rd Charlotte, NC 28215",https://network.procore.com/p/rodgers-builders-charlotte-1,November 2024,2,1,112765,1,General Contractor,Healthcare,1.0
289,LYDIG CONSTRUCTION,LYDIG CONSTRUCTION,Lydig Construction,"Bellevue, WA",Bellevue,WA,"3180 139th Ave SE Ste 110 Bellevue, WA 98005",https://network.procore.com/p/lydig-construction-bellevue,March 2023,5,1,53852543,1,General Contractor,"Commercial, Healthcare, Institutional",1.0
290,FRANA COS. INC.,FRANA COMPANIES,Frana Companies,"Hopkins, MN",Hopkins,MN,"633 2nd Ave S Hopkins, MN 55343",https://network.procore.com/p/frana-companies-hopkins,August 2025,7,1,437450,1,General Contractor,Commercial,1.0
292,SHELCO LLC,SHELCO,Shelco,"Raleigh, NC",Raleigh,NC,"3600 Glenwood Ave Raleigh, NC 27612",https://network.procore.com/p/shelco-raleigh,May 2023,10,3,18748351,1,General Contractor,Commercial,1.0
292,SHELCO LLC,SHELCO,Shelco,"Raleigh, NC",Raleigh,NC,"3600 Glenwood Ave Raleigh, NC 27612",https://network.procore.com/p/shelco-raleigh-1,May 2023,14,6,9488872,1,General Contractor,Commercial,1.0
292,SHELCO LLC,SHELCO,Shelco Construction,"Elsie, NE",Elsie,NE,"104 Quincy Ave Elsie, NE 69134",https://network.procore.com/p/shelco-construction-elsie,October 2023,7,6,13801595,1,"General Contractor, Specialty Contractor",Commercial,1.0
292,SHELCO LLC,SHELCO,Shelco Industries,"Fresno, CA",Fresno,CA,"5425 E Home Ave Suite 101 Fresno, CA 93727",https://network.procore.com/p/shelco-industries-fresno,June 2022,140,72,11965843,1,Specialty Contractor,Industrial and Energy,1.0
292,SHELCO LLC,SHELCO,Shelco LLC,"Raleigh, NC",Raleigh,NC,"3600 Glenwood Ave Raleigh, NC 27612",https://network.procore.com/p/shelco-llc-raleigh,May 2023,3,1,56689083,1,General Contractor,Commercial,1.0
294,MANSON CONSTRUCTION CO.,MANSON CONSTRUCTION,Manson Construction,"Richmond, CA",Richmond,CA,"1401 Marina Way S Richmond, CA 94804",https://network.procore.com/p/manson-construction-richmond,February 2024,3,2,1310574,1,General Contractor,Infrastructure,1.0
294,MANSON CONSTRUCTION CO.,MANSON CONSTRUCTION,Manson Construction Co.,"Jacksonville, FL",Jacksonville,FL,"5985 Richard St Suite 1 Jacksonville, FL 32216",https://network.procore.com/p/manson-construction-co-jacksonville,August 2023,,,,2,General Contractor,Infrastructure,1.0
295,C. OVERAA & CO.,C. OVERAA & CO,C. Overaa & Co,"Richmond, CA",Richmond,CA,"200 Parr Blvd Richmond, CA 94801",https://network.procore.com/p/c-overaa-and-co-richmond-2,May 2018,,,,,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
295,C. OVERAA & CO.,C. OVERAA & CO,C. Overaa & Co,"Richmond, CA",Richmond,CA,"200 Parr Blvd Richmond, CA 94801",https://network.procore.com/p/c-overaa-and-co-richmond,August 2023,10,3,33333333,1,General Contractor,"Commercial, Healthcare, Industrial and Energy",1.0
300,BOWEN ENGINEERING CORP.,BOWEN ENGINEERING,Bowen Engineering,"Olathe, KS",Olathe,KS,"15705 US-169 Olathe, KS 66062",https://network.procore.com/p/bowen-engineering-olathe,February 2024,,,,1,General Contractor,Industrial and Energy,1.0
300,BOWEN ENGINEERING CORP.,BOWEN ENGINEERING,Bowen Engineering,"Franklin, TN",Franklin,TN,"361 Mallory Station Rd Franklin, TN 37067",https://network.procore.com/p/bowen-engineering-franklin,September 2023,1,,317350,1,General Contractor,Industrial and Energy,1.0
300,BOWEN ENGINEERING CORP.,BOWEN ENGINEERING,Bowen Engineering,"Portsmouth, VA",Portsmouth,VA,"3971 Elm Ave Portsmouth, VA 23704",https://network.procore.com/p/bowen-engineering-portsmouth,August 2023,3,3,,1,General Contractor,Industrial and Energy,1.0
300,BOWEN ENGINEERING CORP.,BOWEN ENGINEERING,Bowen Engineering,"Glen Burnie, MD",Glen Burnie,MD,"804 Landmark Dr suite 128 Glen Burnie, MD 21061",https://network.procore.com/p/bowen-engineering-glen-burnie,October 2023,6,4,1004238,2,General Contractor,Industrial and Energy,1.0
301,COLUMBIA,COLUMBIA,Columbia,"North Reading, MA",North Reading,MA,"100 Riverpark Dr North Reading, MA 01864",https://network.procore.com/p/columbia-north-reading,August 2022,889,276,5231124,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
301,COLUMBIA,COLUMBIA,Columbia Construction Company,"North Reading, MA",North Reading,MA,"100 Riverpark Dr North Reading, MA 01864",https://network.procore.com/p/columbia-construction-company-north-reading,January 2023,,,,,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
302,HARPER GENERAL CONTRACTORS,HARPER GENERAL,Harper General Contractor,"Wilmington, NC",Wilmington,NC,"475 Sugar Cove Run Wilmington, NC 28411",https://network.procore.com/p/harper-general-contractor-wilmington,May 2024,3,2,17208480,1,General Contractor,Infrastructure,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Morgantown, WV",Morgantown,WV,"1161 Andrew Dr Morgantown, WV 26508",https://network.procore.com/p/clark-construction-morgantown,October 2024,3,3,40222836,1,General Contractor,Infrastructure,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"San Diego, CA",San Diego,CA,"525 B St San Diego, CA 92101",https://network.procore.com/p/clark-construction-san-diego,March 2023,9,8,167263540,1,General Contractor,Infrastructure,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Los Angeles, CA",Los Angeles,CA,"515 S Figueroa St Los Angeles, CA 90071",https://network.procore.com/p/clark-construction-los-angeles,October 2023,5,3,60815659,1,General Contractor,"Commercial, Healthcare, Institutional",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"McLean, VA",McLean,VA,"7900 Westpark Dr McLean, VA 22102",https://network.procore.com/p/clark-construction-mclean,March 2023,,,,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Washington, DC",Washington,DC,"4615 14th St NW Washington, DC 20011",https://network.procore.com/p/clark-construction-washington,July 2022,3,3,103367740,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Irvine, CA",Irvine,CA,"18201 Von Karman Ave Irvine, CA 92612",https://network.procore.com/p/clark-construction-irvine,May 2023,5,4,263575306,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Bethesda, MD",Bethesda,MD,"7500 Old Georgetown Rd Bethesda, MD 20814",https://network.procore.com/p/clark-construction-bethesda,May 2023,6,6,100369430,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"McLean, VA",McLean,VA,"7900 Westpark Dr McLean, VA 22102",https://network.procore.com/p/clark-construction-mclean-1,May 2024,1,1,96849464,1,General Contractor,"Commercial, Healthcare, Infrastructure, Institutional",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Chicago, IL",Chicago,IL,"216 S Jefferson St 502 Chicago, IL 60661",https://network.procore.com/p/clark-construction-chicago,May 2023,3,2,50860718,1,General Contractor,"Commercial, Healthcare, Residential",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"Chicago, IL",Chicago,IL,"216 S Franklin St Chicago, IL 60606",https://network.procore.com/p/clark-construction-chicago-1,November 2023,3,3,138338676,1,"Architect, Engineer, General Contractor, Owner Real Estate Developer","Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction,"San Francisco, CA",San Francisco,CA,"180 Howard St San Francisco, CA 94105",https://network.procore.com/p/clark-construction-san-francisco,October 2023,5,4,142097896,1,General Contractor,"Commercial, Healthcare, Institutional",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction Group,"Tysons, VA",Tysons,VA,"7600 Westpark Dr Tysons, VA 22102",https://network.procore.com/p/clark-construction-group-tysons,August 2024,,,,,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction Group,"Canton, GA",Canton,GA,"1200 Marietta Hwy Canton, GA 30114",https://network.procore.com/p/clark-construction-group-canton,March 2024,2,2,195737967,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction Group,"Los Angeles, CA",Los Angeles,CA,"515 S Figueroa St Los Angeles, CA 90071",https://network.procore.com/p/clark-construction-group-los-angeles,August 2024,2,2,361739050,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction Group,"Chicago, IL",Chicago,IL,"216 S Jefferson St Suite 502 Chicago, IL 60661",https://network.procore.com/p/clark-construction-group-chicago,September 2023,3,3,178665402,1,General Contractor,"Infrastructure, Residential",1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,"Clark Construction, LLC","McLean, VA",McLean,VA,"7900 Westpark Dr McLean, VA 22102",https://network.procore.com/p/clark-construction-llc-mclean,September 2024,1,1,232245810,1,General Contractor,Infrastructure,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,"Clark Construction Group, LLC","Nashville, TN",Nashville,TN,"209 10th Ave S Nashville, TN 37203",https://network.procore.com/p/clark-construction-group-llc-nashville,June 2023,1,,,1,General Contractor,Commercial,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,Clark Construction Company Inc,"Ashland, NE",Ashland,NE,"17770 250th St Ashland, NE 68003",https://network.procore.com/p/clark-construction-company-inc-ashland-1,June 2025,,,,1,General Contractor,Infrastructure,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,"Clark Construction Group, Ltd.","Charlestown, MA",Charlestown,MA,"92 Arlington Ave Charlestown, MA 02129",https://network.procore.com/p/clark-construction-group-ltd-charlestown,February 2024,54,9,10282180,1,,,1.0
306,CLARK CONSTRUCTION CO.,CLARK CONSTRUCTION,"Clark Construction Contractor, LLC.","Mt. Juliet, TN",Mt. Juliet,TN,"11205 Lebanon Rd Suite 543 Mt. Juliet, TN 37122",https://network.procore.com/p/clark-construction-contractor-llc-mt-juliet,April 2023,,,,1,General Contractor,"Commercial, Residential",1.0
307,HAWKINS CONSTRUCTION CO.,HAWKINS CONSTRUCTION,Hawkins Construction Inc.,"La Mesa, CA",La Mesa,CA,"4177 Yale Ave La Mesa, CA 91941",https://network.procore.com/p/hawkins-construction-inc-la-mesa-1,March 2024,,,,1,General Contractor,Commercial,1.0
307,HAWKINS CONSTRUCTION CO.,HAWKINS CONSTRUCTION,Hawkins,"Roseville, MN",Roseville,MN,"2381 Rosegate Roseville, MN 55113",https://network.procore.com/p/hawkins-roseville,December 2023,1,1,260304,1,Owner Real Estate Developer,Industrial and Energy,1.0
307,HAWKINS CONSTRUCTION CO.,HAWKINS CONSTRUCTION,"Hawkins Construction, Inc.","Tarpon Springs, FL",Tarpon Springs,FL,"1430 L and R Industrial Blvd. Tarpon Springs, FL 34689",https://network.procore.com/p/hawkins-construction-inc-tarpon-springs,June 2017,,,,,General Contractor,"Commercial, Healthcare, Institutional",1.0
313,PIONEER GENERAL CONTRACTORS INC.,PIONEER GENERAL,Pioneer General Contractors,"Raleigh, NC",Raleigh,NC,"9013 Glenwood Ave Raleigh, NC 27617",https://network.procore.com/p/pioneer-general-contractors-raleigh,February 2024,,,,1,General Contractor,"Commercial, Healthcare, Institutional, Residential",1.0
313,PIONEER GENERAL CONTRACTORS INC.,PIONEER GENERAL,"Pioneer General Contracting, LLC","Dunwoody, GA",Dunwoody,GA,"1486 Vernon N Dr Dunwoody, GA 30338",https://network.procore.com/p/pioneer-general-contracting-llc-dunwoody,November 2024,,,,1,General Contractor,"Commercial, Healthcare",1.0
314,HUNZINGER CONSTRUCTION CO.,HUNZINGER CONSTRUCTION,Hunzinger Construction Company,"Brookfield, WI",Brookfield,WI,"21100 Enterprise Ave Brookfield, WI 53045",https://network.procore.com/p/hunzinger-construction-company-brookfield,July 2022,,,,1,General Contractor,Commercial,1.0
